,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,203999,Nikola,Jokic,Denver Nuggets,All-NBA,1,2018-19,,,West,Award,Kia Motors,KIANT,
1,203999,Nikola,Jokic,Denver Nuggets,All-NBA,2,2019-20,,,West,Award,Kia Motors,KIANT,
2,203999,Nikola,Jokic,Denver Nuggets,All-NBA,1,2020-21,,,West,Award,Kia Motors,KIANT,
3,203999,Nikola,Jokic,Denver Nuggets,All-Rookie Team,1,2015-16,,,West,Award,Kia Motors,KIART,
4,203999,Nikola,Jokic,Denver Nuggets,NBA Most Valuable Player,,2020-21,,,West,Award,Kia Motors,KIMVP,
5,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Month,,2020-21,1/1/2021,,West,Award,Kia Motors,KIPMO,
6,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Month,,2020-21,3/1/2021,,West,Award,Kia Motors,KIPMO,
7,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2017-18,,2017-11-06T00:00:00,West,Award,Kia Motors,KIPWK,
8,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2017-18,,2018-04-02T00:00:00,West,Award,Kia Motors,KIPWK,
9,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2018-19,,2018-10-15T00:00:00,West,Award,Kia Motors,KIPWK,
10,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2018-19,,2019-01-28T00:00:00,West,Award,Kia Motors,KIPWK,
11,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2019-20,,2020-02-03T00:00:00,West,Award,Kia Motors,KIPWK,
12,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2020-21,,2021-01-18T00:00:00,West,Award,Kia Motors,KIPWK,
13,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2020-21,,2021-01-25T00:00:00,West,Award,Kia Motors,KIPWK,
14,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2020-21,,2021-03-15T00:00:00,West,Award,Kia Motors,KIPWK,
15,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2021-22,,2022-01-17T00:00:00,West,Award,Kia Motors,KIPWK,
16,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Month,,2021-22,1/1/2022,,West,Award,Kia Motors,KIPMO,
17,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2021-22,,2022-03-28T00:00:00,West,Award,Kia Motors,KIPWK,
18,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Month,,2021-22,3/1/2022,,West,Award,Kia Motors,KIPMO,
19,203999,Nikola,Jokic,Denver Nuggets,NBA Most Valuable Player,,2021-22,,,West,Award,Kia Motors,KIMVP,
20,203999,Nikola,Jokic,Denver Nuggets,All-NBA,1,2021-22,,,West,Award,Kia Motors,KIANT,
21,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2022-23,,2022-12-12T00:00:00,West,Award,Kia Motors,KIPWK,
22,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Month,,2022-23,1/1/2023,,West,Award,Kia Motors,KIPMO,
23,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Month,,2022-23,2/1/2023,,West,Award,Kia Motors,KIPMO,
24,203999,Nikola,Jokic,Denver Nuggets,All-NBA,2,2022-23,,,West,Award,Kia Motors,KIANT,
25,203999,Nikola,Jokic,Denver Nuggets,NBA Finals Most Valuable Player,,2022-23,,,,Award,Kia Motors,KFMVP,
26,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2023-24,,2023-10-23T00:00:00,West,Award,Kia Motors,KIPWK,
27,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Month,,2023-24,11/1/2023,,West,Award,Kia Motors,KIPMO,
28,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2023-24,,2024-04-08T00:00:00,West,Award,Kia Motors,KIPWK,
29,203999,Nikola,Jokic,Denver Nuggets,NBA Most Valuable Player,,2023-24,,,West,Award,Kia Motors,KIMVP,
30,203999,Nikola,Jokic,Denver Nuggets,All-NBA,1,2023-24,,,West,Award,Kia Motors,KIANT,
31,203999,Nikola,Jokic,,NBA All-Star,,2018-19,,,,Award,All-Star,,
32,203999,Nikola,Jokic,,NBA All-Star,,2019-20,,,,Award,All-Star,,
33,203999,Nikola,Jokic,,NBA All-Star,,2020-21,,,,Award,All-Star,,
34,203999,Nikola,Jokic,,NBA All-Star,,2021-22,,,,Award,All-Star,,
35,203999,Nikola,Jokic,,NBA All-Star,,2022-23,,,,Award,All-Star,,
36,203999,Nikola,Jokic,,NBA All-Star,,2023-24,,,,Award,All-Star,,
37,203999,Nikola,Jokic,Denver Nuggets,NBA Champion,,2022-23,,,,Award,Champion,,
38,203999,Nikola,Jokic,Serbia,Olympic Silver Medal,,2016,,,,Award,Olympic,Silver,
39,203999,Nikola,Jokic,Serbia,Olympic Bronze Medal,,2024,,,,Award,Olympic,Silver,
40,203999,Nikola,Jokic,Denver Nuggets,NBA Player of the Week,,2024-25,,2024-11-04T00:00:00,West,Award,Kia Motors,KIPWK,
